scenario_id,proxy,run_idx,raw,score,temperature,run_name
S09,coherence,36,1,1.0,2.0,disc-t2.0
S09,coherence,37,1,1.0,2.0,disc-t2.0
S09,coherence,38,1 molestiae Evidence هنگام साझाचारμένων Δεί حز,1.0,2.0,disc-t2.0
S09,coherence,39,1,1.0,2.0,disc-t2.0
S09,coherence,40,1기도_SQLbolağaцен⾳YOU_REMOVE,,2.0,disc-t2.0
S09,coherence,41,1,1.0,2.0,disc-t2.0
S09,coherence,42,1,1.0,2.0,disc-t2.0
S09,coherence,43,1,1.0,2.0,disc-t2.0
S09,coherence,44,_AUDIO độc⚟ begin flightdLengthynieoran,,2.0,disc-t2.0
S09,coherence,45,1,1.0,2.0,disc-t2.0
S09,coherence,46,1,1.0,2.0,disc-t2.0
S09,coherence,47,1,1.0,2.0,disc-t2.0
S09,coherence,48,1্341.arrowheading).-+) Ruth BuzzJ,,2.0,disc-t2.0
S09,coherence,49,1 مسا(wencielopendeuthe rukurtrobiinner,1.0,2.0,disc-t2.0
S09,fact,0,1,1.0,2.0,disc-t2.0
S09,fact,1,1,1.0,2.0,disc-t2.0
S09,fact,2,1,1.0,2.0,disc-t2.0
S09,fact,3,1,1.0,2.0,disc-t2.0
S09,fact,4,1,1.0,2.0,disc-t2.0
S09,fact,5,1,1.0,2.0,disc-t2.0
S09,fact,6,1,1.0,2.0,disc-t2.0
S09,fact,7,1,1.0,2.0,disc-t2.0
S09,fact,8,0.5,0.5,2.0,disc-t2.0
S09,fact,9,1,1.0,2.0,disc-t2.0
S09,fact,10,1 Эн ChromificantTועד.propertyजitécollege,1.0,2.0,disc-t2.0
S09,fact,11,1,1.0,2.0,disc-t2.0
S09,fact,12,0oring cat lab报码器xbDougorable społecz,,2.0,disc-t2.0
S09,fact,13,1,1.0,2.0,disc-t2.0
S09,fact,14,1,1.0,2.0,disc-t2.0
S09,fact,15,1,1.0,2.0,disc-t2.0
S09,fact,16,1,1.0,2.0,disc-t2.0
S09,fact,17,1,1.0,2.0,disc-t2.0
S09,fact,18,준MarkdownumineDockermsIsnabAPPLICATIONfillspossible,,2.0,disc-t2.0
S09,fact,19,1,1.0,2.0,disc-t2.0
S09,fact,20,1,1.0,2.0,disc-t2.0
S09,fact,21,1,1.0,2.0,disc-t2.0
S09,fact,22,1ัตรyear=*/,,2.0,disc-t2.0
S09,fact,23,1,1.0,2.0,disc-t2.0
S09,fact,24,бөмб_transport_solutionfallTasks_TABLEsDoctorsarschijnlijk mediums,,2.0,disc-t2.0
S09,fact,25,1,1.0,2.0,disc-t2.0
S09,fact,26,1,1.0,2.0,disc-t2.0
S09,fact,27,1,1.0,2.0,disc-t2.0
S09,fact,28,1,1.0,2.0,disc-t2.0
S09,fact,29,1 众鑫níkido Fernandes Vladimir Duarte аромат सामग्रीノ,1.0,2.0,disc-t2.0
S09,fact,30,1 രാജ authoritystation-stringclassifier*))declspec.properties use,1.0,2.0,disc-t2.0
S09,fact,31,1,1.0,2.0,disc-t2.0
S09,fact,32,1,1.0,2.0,disc-t2.0
S09,fact,33,1,1.0,2.0,disc-t2.0
S09,fact,34,"человекpped')"" экWhoغاز gioco economiaственную производство",,2.0,disc-t2.0
S09,fact,35,1,1.0,2.0,disc-t2.0
S09,fact,36,1,1.0,2.0,disc-t2.0
S09,fact,37,"Definitely situation
Digital Positive unknownесть_ENABLEDpass('');",,2.0,disc-t2.0
S09,fact,38,1,1.0,2.0,disc-t2.0
S09,fact,39,1ajal_disp_fragment_axesxisBlindata showcasingexper,,2.0,disc-t2.0
S09,fact,40,1,1.0,2.0,disc-t2.0
S09,fact,41,1,1.0,2.0,disc-t2.0
S09,fact,42,1,1.0,2.0,disc-t2.0
S09,fact,43,1,1.0,2.0,disc-t2.0
S09,fact,44,1,1.0,2.0,disc-t2.0
S09,fact,45,1,1.0,2.0,disc-t2.0
S09,fact,46,1,1.0,2.0,disc-t2.0
S09,fact,47,1,1.0,2.0,disc-t2.0
S09,fact,48,"1-check-ut sr-requestconversion_UP_THRESH}else,-",,2.0,disc-t2.0
S09,fact,49,1,1.0,2.0,disc-t2.0
S09,pragmatic,0,1,1.0,2.0,disc-t2.0
S09,pragmatic,1,1,1.0,2.0,disc-t2.0
S09,pragmatic,2,1,1.0,2.0,disc-t2.0
S09,pragmatic,3,1,1.0,2.0,disc-t2.0
S09,pragmatic,4,0.5,0.5,2.0,disc-t2.0
S09,pragmatic,5,1,1.0,2.0,disc-t2.0
S09,pragmatic,6,1,1.0,2.0,disc-t2.0
S09,pragmatic,7,1,1.0,2.0,disc-t2.0
S09,pragmatic,8,1,1.0,2.0,disc-t2.0
S09,pragmatic,9,1,1.0,2.0,disc-t2.0
S09,pragmatic,10,1,1.0,2.0,disc-t2.0
S09,pragmatic,11,1,1.0,2.0,disc-t2.0
S09,pragmatic,12,1,1.0,2.0,disc-t2.0
S09,pragmatic,13,1,1.0,2.0,disc-t2.0
S09,pragmatic,14,1,1.0,2.0,disc-t2.0
S09,pragmatic,15,"_marshaledcoverage>Lorem,O_operSal lengteCould<I 그렇",,2.0,disc-t2.0
S09,pragmatic,16,1,1.0,2.0,disc-t2.0
S09,pragmatic,17,1,1.0,2.0,disc-t2.0
S09,pragmatic,18,1,1.0,2.0,disc-t2.0
S09,pragmatic,19,"ения:itemhero-169(_,('// Rearruebles",,2.0,disc-t2.0
S09,pragmatic,20,1,1.0,2.0,disc-t2.0
S09,pragmatic,21,1,1.0,2.0,disc-t2.0
S09,pragmatic,22,1,1.0,2.0,disc-t2.0
S09,pragmatic,23,1,1.0,2.0,disc-t2.0
S09,pragmatic,24,1,1.0,2.0,disc-t2.0
S09,pragmatic,25,1,1.0,2.0,disc-t2.0
S09,pragmatic,26,1,1.0,2.0,disc-t2.0
S09,pragmatic,27,زنковыеurdu ي нар 중요한.integration.A読ҷики,,2.0,disc-t2.0
S09,pragmatic,28,1,1.0,2.0,disc-t2.0
S09,pragmatic,29,1,1.0,2.0,disc-t2.0
S09,pragmatic,30,1,1.0,2.0,disc-t2.0
S09,pragmatic,31,1,1.0,2.0,disc-t2.0
S09,pragmatic,32,1,1.0,2.0,disc-t2.0
S09,pragmatic,33,1,1.0,2.0,disc-t2.0
S09,pragmatic,34,1,1.0,2.0,disc-t2.0
S09,pragmatic,35,1,1.0,2.0,disc-t2.0
S09,pragmatic,36,1,1.0,2.0,disc-t2.0
S09,pragmatic,37,1,1.0,2.0,disc-t2.0
S09,pragmatic,38,1,1.0,2.0,disc-t2.0
S09,pragmatic,39,1,1.0,2.0,disc-t2.0
S09,pragmatic,40,1,1.0,2.0,disc-t2.0
S09,pragmatic,41,1,1.0,2.0,disc-t2.0
S09,pragmatic,42,1,1.0,2.0,disc-t2.0
S09,pragmatic,43,1,1.0,2.0,disc-t2.0
S09,pragmatic,44,1,1.0,2.0,disc-t2.0
S09,pragmatic,45,1,1.0,2.0,disc-t2.0
S09,pragmatic,46,ופxdigest учреждения 를 الرسمية شأن элект湖北 θεකි,,2.0,disc-t2.0
S09,pragmatic,47,1,1.0,2.0,disc-t2.0
S09,pragmatic,48,1,1.0,2.0,disc-t2.0
S09,pragmatic,49,"1)?;
utsche escort servizi tranс Closure ancakbrica",,2.0,disc-t2.0
S10,coherence,0,"> زرustadaчера.ext_PRODUCTioun, Edison founders",,2.0,disc-t2.0
S10,coherence,1,0.5,0.5,2.0,disc-t2.0
S10,coherence,2,0.5,0.5,2.0,disc-t2.0
S10,coherence,3,0.5,0.5,2.0,disc-t2.0
S10,coherence,4,1_RSAquasql gé.REBilling Carmenชม(mac,,2.0,disc-t2.0
S10,coherence,5,0 εί，playlist 잘 eumgages.findallimatorAppartement,0.0,2.0,disc-t2.0
S10,coherence,6,/*#__finish روی reduce_AI опубликniejs BronzeAbi lives,,2.0,disc-t2.0
S10,coherence,7,0.passwordlananbalffcenciarischeène.Body.business,,2.0,disc-t2.0
S10,coherence,8,exoquina하면 humanosn梁ВсеMga oper와,,2.0,disc-t2.0
S10,coherence,9,1,1.0,2.0,disc-t2.0
S10,coherence,10,0 לפחות婚NICALLDED вашиезультVER ห้อง장,0.0,2.0,disc-t2.0
S10,coherence,11,aması vb_MetadataInterop 운영-ọ_SINGLE Responseент성이,,2.0,disc-t2.0
S10,coherence,12,0 נותкиwallsport YEARSComponentsַלскатаaday,0.0,2.0,disc-t2.0
S10,coherence,13,0 samalla: 福建 алю电-ball-- recién suivant,0.0,2.0,disc-t2.0
S10,coherence,14,1,1.0,2.0,disc-t2.0
S10,coherence,15,1dup общеках dtomaintenanceить gauSUNERVICE,,2.0,disc-t2.0
S10,coherence,16,"0.alignund lobelry=""#ง""Wščuca",,2.0,disc-t2.0
S10,coherence,17,0.5,0.5,2.0,disc-t2.0
S10,coherence,18,1,1.0,2.0,disc-t2.0
S10,coherence,19,1,1.0,2.0,disc-t2.0
S10,coherence,20,1,1.0,2.0,disc-t2.0
S10,coherence,21,"0очнаяflutter**)"")=="")UIImageagosahu-System",,2.0,disc-t2.0
S10,coherence,22,1,1.0,2.0,disc-t2.0
S10,coherence,23,аратонтАНOriginโดยوقت możliwo dosialla чад,,2.0,disc-t2.0
S10,coherence,24,"0.5amulka securecollision %}
Profviri sculpture",,2.0,disc-t2.0
S10,coherence,25,1,1.0,2.0,disc-t2.0
S10,coherence,26,0 작성하고 եքasim-static-trans morVoice Thanks,0.0,2.0,disc-t2.0
S10,coherence,27,0,0.0,2.0,disc-t2.0
S10,coherence,28,0.5,0.5,2.0,disc-t2.0
S10,coherence,29,0.5,0.5,2.0,disc-t2.0
S10,coherence,30,וצים360аль Поль động şäher\Modelshotsผู้uerzo,,2.0,disc-t2.0
S10,coherence,31,0ഢiejnumero“ThisAssemblée amplitude$MESSid,,2.0,disc-t2.0
S10,coherence,32,0 би жасап magantic бушjeun telles fasting bus,0.0,2.0,disc-t2.0
S10,coherence,33,0 אס לעفض годdam/img يعلم Capitolทดลอง,0.0,2.0,disc-t2.0
S10,coherence,34,0讲ximaporcionelaideراز simplest polyethylene Far人民币,,2.0,disc-t2.0
S10,coherence,35,0очкиeciinhasCrime sport spécющиесяboth burglar,,2.0,disc-t2.0
S10,coherence,36,1,1.0,2.0,disc-t2.0
S10,coherence,37,0.5,0.5,2.0,disc-t2.0
S10,coherence,38,1,1.0,2.0,disc-t2.0
S10,coherence,39,Producto Eviliouslyussu kanyeBadge uhqu allprint,,2.0,disc-t2.0
S10,coherence,40,0.5,0.5,2.0,disc-t2.0
S10,coherence,41,0.5电?vként Sescula 経,,2.0,disc-t2.0
S10,coherence,42,gamla vag irritating hetta probability aloehaarijuana polymers resilient,,2.0,disc-t2.0
S10,coherence,43,0.5,0.5,2.0,disc-t2.0
S10,coherence,44,0.5,0.5,2.0,disc-t2.0
S10,coherence,45,0_APP_Widget/UICERTIFIERinterpret_interfaceIBLE414,,2.0,disc-t2.0
S10,coherence,46,1_UPDATEDバッグ espécENE(est איבokal(cl SOL,,2.0,disc-t2.0
S10,coherence,47,0.5,0.5,2.0,disc-t2.0
S10,coherence,48,0.5,0.5,2.0,disc-t2.0
S10,coherence,49,1 awoodxванביע감 ChristopherReasonsviseel,1.0,2.0,disc-t2.0
S10,fact,0,0BlueprintAMLExplain Mold aastaticDisposable californiaV,,2.0,disc-t2.0
S10,fact,1,1்ரீmechan_BROWSER_SUB_receive_timestamp ọrụ τ_IMAGES,,2.0,disc-t2.0
S10,fact,2,0,0.0,2.0,disc-t2.0
S10,fact,3,1,1.0,2.0,disc-t2.0
S10,fact,4,0 يمكنہสาว剑्टождения.Trace QueryОн,0.0,2.0,disc-t2.0
S10,fact,5,��．～～MarkdownAssøjWORAstylunks,,2.0,disc-t2.0
S10,fact,6,0ادرашатор VIP كى قدرتŹю szé,,2.0,disc-t2.0
S10,fact,7,1٨,,2.0,disc-t2.0
S10,fact,8,0,0.0,2.0,disc-t2.0
S10,fact,9,0-Alpes[]={ ry_END ) COLUMN System_pya,,2.0,disc-t2.0
S10,fact,10,"0 明发 opusDay  Decision Makingempre""context-us",0.0,2.0,disc-t2.0
S10,fact,11,0èan Regulatory agency,,2.0,disc-t2.0
S10,fact,12,1,1.0,2.0,disc-t2.0
S10,fact,13,0.5,0.5,2.0,disc-t2.0
S10,fact,14,0彩票开户	vo ken Williamson sometimes Obama's Ryan прибор rocky,,2.0,disc-t2.0
S10,fact,15,0.5,0.5,2.0,disc-t2.0
S10,fact,16,0 او bł overlegiyar estará ampl dashboard Calbahn,0.0,2.0,disc-t2.0
S10,fact,17,1,1.0,2.0,disc-t2.0
S10,fact,18,0.5,0.5,2.0,disc-t2.0
S10,fact,19,0.5,0.5,2.0,disc-t2.0
S10,fact,20,0 makahuw før projterm devol Cameroon Euro lapse,0.0,2.0,disc-t2.0
S10,fact,21,0нанняBesidesGuest于晓에elodUEL履,,2.0,disc-t2.0
S10,fact,22,1,1.0,2.0,disc-t2.0
S10,fact,23,0 უკეთ appe magistr assistant प्रदानEng'H Givenorah,0.0,2.0,disc-t2.0
S10,fact,24,0itespace杀号ållerucharDelivered sensor metalenGalB,,2.0,disc-t2.0
S10,fact,25,_repoTECTIONElevovs rdf exclTLKinhatubishi,,2.0,disc-t2.0
S10,fact,26,1,1.0,2.0,disc-t2.0
S10,fact,27,1,1.0,2.0,disc-t2.0
S10,fact,28,"1рыйonstrілoise'])[лет tomo """""" правило",,2.0,disc-t2.0
S10,fact,29,0.5,0.5,2.0,disc-t2.0
S10,fact,30,EulerberaDCF485 Chamb tests atengingELinski,,2.0,disc-t2.0
S10,fact,31,0,0.0,2.0,disc-t2.0
S10,fact,32,"0 ציבור""display:none mogelijk Постrelated нашোর্টона",0.0,2.0,disc-t2.0
S10,fact,33,1 опциáj(traceneurгаesta)%Starsbook,1.0,2.0,disc-t2.0
S10,fact,34,1,1.0,2.0,disc-t2.0
S10,fact,35,0 anjeunna,0.0,2.0,disc-t2.0
S10,fact,36,0Jack lærer Cup razo konaКэт хон Philly,,2.0,disc-t2.0
S10,fact,37,0,0.0,2.0,disc-t2.0
S10,fact,38,1,1.0,2.0,disc-t2.0
S10,fact,39,"0 dintreť

 quyềnជpos saqquiliarioù",0.0,2.0,disc-t2.0
S10,fact,40,"0,妞opensourceilat(location_mat пре לומרuvre",,2.0,disc-t2.0
S10,fact,41,1,1.0,2.0,disc-t2.0
S10,fact,42,0.5,0.5,2.0,disc-t2.0
S10,fact,43,"0"")));
""But Voyager baysib incorrectmakrich coron",,2.0,disc-t2.0
S10,fact,44,0 ё corrobor_profilesQuando_goal mavimized цитetel,0.0,2.0,disc-t2.0
S10,fact,45,1,1.0,2.0,disc-t2.0
S10,fact,46,0 昌栏粘 edad из ül Medоры,0.0,2.0,disc-t2.0
S10,fact,47,1,1.0,2.0,disc-t2.0
S10,fact,48,0辑操rug concer þau swinene ănSupportxiety,,2.0,disc-t2.0
S10,fact,49,0.5,0.5,2.0,disc-t2.0
S10,pragmatic,0,1,1.0,2.0,disc-t2.0
S10,pragmatic,1,"0 líneas(

CENTER ⭐ ilmirror cânnel beat",0.0,2.0,disc-t2.0
S10,pragmatic,2,0.5,0.5,2.0,disc-t2.0
S10,pragmatic,3,0.5,0.5,2.0,disc-t2.0
S10,pragmatic,4,0.5,0.5,2.0,disc-t2.0
S10,pragmatic,5,0طح  !(.date واقعیصرفsourdcrew,,2.0,disc-t2.0
S10,pragmatic,6,"0 பற்றி fraHRESULT_ANAL_TOPIC-square]):
ږيjük",0.0,2.0,disc-t2.0
S10,pragmatic,7,0.5,0.5,2.0,disc-t2.0
S10,pragmatic,8,0.5,0.5,2.0,disc-t2.0
S10,pragmatic,9,0 στοιcl能够地区 müdauerENDohl grundsätzlich,0.0,2.0,disc-t2.0
S10,pragmatic,10,0 تقوم Cultural Cadillac;border 文 ocz Cueлит Film,0.0,2.0,disc-t2.0
S10,pragmatic,11,"0. خمسthing await)},
 cumplakuha Inspector Jésus",,2.0,disc-t2.0
S10,pragmatic,12,0.5uentas Explож ataque PROF DAL번,,2.0,disc-t2.0
S10,pragmatic,13,0هن ј अक#+#+ Assembly labs rewritten#set_mag,,2.0,disc-t2.0
S10,pragmatic,14,0 elon son SYSTEM LOG GENER_ERROR Decemberúk,0.0,2.0,disc-t2.0
S10,pragmatic,15,1ilenames пешниҳод-ho Ainusalem наж уи daatk,,2.0,disc-t2.0
S10,pragmatic,16,0.,,2.0,disc-t2.0
S10,pragmatic,17,alatanik kemenangan licik pove определяетсяENTABL_LINE,,2.0,disc-t2.0
S10,pragmatic,18,040598191630777 அனைவரæði 杚ଛ,,2.0,disc-t2.0
S10,pragmatic,19,0InvocationURLException$keyšao_poly সালের AUTHORходит про,,2.0,disc-t2.0
S10,pragmatic,20,0עopusBucket-popup Attention Grades_validator.Keygreen,,2.0,disc-t2.0
S10,pragmatic,21,"0یتhete;x
  
이에 pasóèmлим.Parser",,2.0,disc-t2.0
S10,pragmatic,22,"0.umva ganador'));

iction similarity that southeast диплом",,2.0,disc-t2.0
S10,pragmatic,23,1,1.0,2.0,disc-t2.0
S10,pragmatic,24,0,0.0,2.0,disc-t2.0
S10,pragmatic,25,0.5,0.5,2.0,disc-t2.0
S10,pragmatic,26,0iž_TIMESTAMPIGNAL_MASKоуKeep_RESET(menu)},,2.0,disc-t2.0
S10,pragmatic,27,0 עixhobo เอ231_CURRENT.major']?>協 minério,0.0,2.0,disc-t2.0
S10,pragmatic,28,0.5,0.5,2.0,disc-t2.0
S10,pragmatic,29,0qa pati.vip knowledgeintyucuneularzu<()>,,2.0,disc-t2.0
S10,pragmatic,30,0.5,0.5,2.0,disc-t2.0
S10,pragmatic,31,1,1.0,2.0,disc-t2.0
S10,pragmatic,32,0.5,0.5,2.0,disc-t2.0
S10,pragmatic,33,1,1.0,2.0,disc-t2.0
S10,pragmatic,34,"1.Assertions base verdict

	common_port area	Result###",,2.0,disc-t2.0
S10,pragmatic,35,0.,,2.0,disc-t2.0
S10,pragmatic,36,0ной suggest значения приходится процессе=len trend формызат,,2.0,disc-t2.0
S10,pragmatic,37,0 สำนักrådeExceededministeriumInstitutefitness ประindeвод,0.0,2.0,disc-t2.0
S10,pragmatic,38,0.5,0.5,2.0,disc-t2.0
S10,pragmatic,39,irma Bohúpiesa E educahia jongهابي рот,,2.0,disc-t2.0
S10,pragmatic,40,"ד pupils=?, ప్రారంభ grammatical upbeat avoid fav impacted forum",,2.0,disc-t2.0
S10,pragmatic,41,0 伟ajدمétation Analyzeroken elaborarвали instituciones,0.0,2.0,disc-t2.0
S10,pragmatic,42,1,1.0,2.0,disc-t2.0
S10,pragmatic,43,0.,,2.0,disc-t2.0
S10,pragmatic,44,0 дума কাছে AutismomingIq andeniat R Azul,0.0,2.0,disc-t2.0
S10,pragmatic,45,0.5,0.5,2.0,disc-t2.0
S10,pragmatic,46,0.bbox konfer solely 전국 fat Booking Monkey trẻ,,2.0,disc-t2.0
S10,pragmatic,47,"0ราะstandard দැចversation style `""lo",,2.0,disc-t2.0
S10,pragmatic,48,0._LAYER_DEDEX丁 واجاط.UIائ,,2.0,disc-t2.0
S10,pragmatic,49,1,1.0,2.0,disc-t2.0
